0.883757487322,0.81947363378,0.143713708477,0.45707976974,0.559223419148,0.211371662987,0.924124893425,0.685396660225,0.0407334871334,0.174201950973,0.303313368042,0.319068222121,0.340929307937,0.575518927657,0.741089076231,0.309378695761,0.00657424125781,0.940071661946,0.0460220652796,0.415949651454,0.427697930636,0.858050382872,0.593373875842,0.337236667849,0.949959055438,0.526240263987,0.916900481163,0.424123430998,0.839287710619,0.618635404147,0.500865014516,0.537950028154,0.877422417159,0.314653402294,0.410087134002,0.612530872735,0.321729984679,0.557069488094,0.351723940418,0.521157236561,0.354586362213,0.517529657494,0.586614787253,0.753208478867,0.330256021768,0.14972856118,0.418797255835,0.880392037007,0.825825638378,0.787496615907,0.474578207907,0.507853771543,0.79267280654,0.631062403612,0.829062098151,0.726042117901,0.910136932058,0.839551432678,0.273043657249,0.750988582931,0.645087820884,0.201538325644,0.612737233432,0.121172955591;0.150964086167,0.749780189745,0.585891530084,0.653681515642,0.868147020905,0.726590575437,0.480783230727,0.710055623057,0.834615832233,0.711875300446,0.530976676102,0.396812275221,0.0669470853966,0.956399910513,0.754419474343,0.323203645417,0.163799556535,0.489456155,0.872751835776,0.646802282254,0.00758172341095,0.0454442441696,0.242930951283,0.528496377438,0.043332519898,0.353081258425,0.0219655480584,0.255126454893,0.216412435213,0.118074118313,0.545503713857,0.0278176879544,0.0335715315963,0.152323921972,0.0936000379478,0.287195571269,0.710604685341,0.633318608243,0.988545530184,0.718546837653,0.496145042215,0.0549000213359,0.222595171252,0.485866749461,0.936247033163,0.00103088638565,0.434101829284,0.0754241922682,0.709788837615,0.831502749256,0.033842113274,0.341448235345,0.772858402913,0.165382486386,0.576715265253,0.80295905598,0.467495732066,0.923894511308,0.302818248545,0.949226464186,0.479770916121,0.282812885378,0.761899162631,0.985109842246;0.943420849321,0.561486802942,0.714594098585,0.973804498527,0.56291224912,0.171575811029,0.35268914542,0.181880869953,0.663227097535,0.0733836251061,0.63025660318,0.860666981287,0.0917449198035,0.647367594748,0.799021383229,0.318256284289,0.540012135022,0.872708023288,0.222820463327,0.890489476483,0.758006694657,0.635850134264,0.123791809697,0.0616376401249,0.889049020555,0.190946777866,0.86740714086,0.613373076854,0.0493680643899,0.326493715175,0.413330168262,0.848249914731,0.966123255388,0.955605783685,0.681703242755,0.514104492313,0.151349489498,0.842454281755,0.807843625646,0.652383674107,0.722630304122,0.746963358965,0.539105365323,0.331196064835,0.176082693584,0.745139693412,0.596992449511,0.335785054317,0.121291069194,0.134807492293,0.982213475554,0.144917829639,0.900213078557,0.351759032995,0.0883191362854,0.235517291107,0.11136688903,0.441808831627,0.604777251937,0.48385291337,0.282060578101,0.474576448855,0.103209987383,0.253594473789;59
0.60914634549,0.623590858141,0.685160116661,0.628834349581,0.160720705577,0.401479304886,0.3289230874,0.46670794174,0.33513775954,0.041498558408,0.777661627313,0.924995514948,0.76715194207,0.116492743994,0.242491010387,0.327388020518,0.0304285510363,0.50203221212,0.322560956382,0.122081163685,0.395183183457,0.577573547668,0.885603779966,0.971590184052,0.922103936108,0.31743018517,0.133606212267,0.0921846579368,0.138826126527,0.0115829316246,0.135715481278,0.240754159114,0.781546649112,0.150146711947,0.661680632203,0.658144854097,0.283364371508,0.931031752752,0.577720256305,0.333590968067,0.282416885566,0.20239519458,0.940112652177,0.294980725453,0.00789641323138,0.000696802819207,0.587108642808,0.726459270944,0.598001032383,0.864386547253,0.586914698268,0.459571425432,0.322435522015,0.329028268981,0.739052516425,0.318584424633,0.0213917470489,0.892571016659,0.551356128265,0.0757099549396,0.318236424832,0.513418327659,0.999996998626,0.740994381505;0.0141314044902,0.186409241205,0.844663244446,0.0509404836346,0.421172444916,0.931790188834,0.691330555824,0.186263358476,0.850489308871,0.876453442654,0.632610270284,0.453685123184,0.451603886092,0.309435195752,0.366206470084,0.072224401499,0.0431467417349,0.199809144259,0.931466869729,0.0400883488065,0.429575425549,0.0803301924417,0.454141290876,0.546612279062,0.230549876078,0.753486897389,0.265387365765,0.0885505760709,0.806610958689,0.991607535237,0.9107650447,0.0926323852368,0.0487095422441,0.366256171533,0.00973584940621,0.0364864179459,0.571335611964,0.130494985167,0.670163775018,0.8948539228,0.864696182831,0.050453988866,0.830955405242,0.955703267871,0.360557298077,0.984549801769,0.00786819801301,0.889979562709,0.6500517012,0.656735020158,0.147465830634,0.20894612164,0.135300514682,0.862800256956,0.829636182807,0.979747894553,0.218437611317,0.868963459249,0.281223444774,0.69545256526,0.180119704534,0.771553706544,0.603369706909,0.102759727447;0.468080824442,0.907677982553,0.753553187854,0.809867582959,0.712678984456,0.415024453925,0.777487870873,0.790650280818,0.484353028063,0.309198650783,0.583786842009,0.0139469795446,0.411619307734,0.0479185372414,0.0427049974957,0.953448894529,0.198523860994,0.0355835952412,0.527507791708,0.109543511442,0.967383281481,0.874308509012,0.981257119778,0.140111214185,0.258326206159,0.877236740112,0.0493320594657,0.327542169753,0.0897549465697,0.704702245853,0.30666417649,0.178110575936,0.468113017134,0.114108744791,0.119892717219,0.837781823836,0.793508220095,0.975379548867,0.964934425859,0.376273481406,0.0314986971528,0.16432403003,0.51305094841,0.658546386059,0.00651999200476,0.560539746468,0.206399491428,0.706145526521,0.242775929675,0.148717007794,0.414161471257,0.417901094761,0.35403031924,0.456585283882,0.0368864080289,0.656820979501,0.486857382636,0.495447311597,0.730714518242,0.917356707889,0.960049622083,0.906765377484,0.371315847134,0.592148600205;49
0.771326136835,0.272008874247,0.321305876118,0.167968412651,0.542855701772,0.0036183138387,0.136999121768,0.899339354251,0.259012227448,0.187506503228,0.319047418759,0.312100277228,0.818618852008,0.974185650859,0.637308737202,0.00971409911045,0.79602664964,0.810497374092,0.887708905738,0.241936689616,0.726723303384,0.635709362299,0.380835404298,0.300275682743,0.0648036904247,0.518574202807,0.450516114162,0.934605824495,0.628577793421,0.728773520344,0.120021872751,0.987922695626,0.80046632217,0.681688883988,0.206831999513,0.650301061918,0.585664769444,0.989123173217,0.0456994245852,0.0105957408098,0.201329043264,0.232869919328,0.863158509851,0.783765151791,0.964656342525,0.404343160688,0.594956791948,0.336841159724,0.697171291302,0.591333677511,0.401761808141,0.111737738641,0.060445110555,0.948582583483,0.668207581054,0.915384792314,0.785445012705,0.790419438379,0.690827142151,0.0477954818147,0.240382305541,0.235850340768,0.508230390172,0.528415352053;0.117883266592,0.693207795945,0.283960830328,0.0438213581672,0.054695865396,0.514016879112,0.0753068004359,0.761743284988,0.986447832516,0.795338856945,0.208312936849,0.826747411339,0.44733983289,0.659876209216,0.267389778492,0.509845695981,0.114983142136,0.914804094737,0.520980398488,0.292043984869,0.450061652586,0.551141117941,0.1594547129,0.956709221902,0.836497653359,0.300024475395,0.402173544933,0.798162903755,0.547708118463,0.65228123607,0.46593894887,0.521626481846,0.95111072154,0.300509680362,0.773825617979,0.378081559993,0.42051805902,0.225874884038,0.693178830812,0.221126209001,0.872229336596,0.396752810812,0.931600112529,0.0156223337668,0.345748695974,0.876201173117,0.788585277401,0.512170378862,0.372925984089,0.432411093918,0.306322033201,0.188326765781,0.940970581338,0.128854501298,0.9115762909,0.790910048649,0.886696552073,0.950398631874,0.866685268908,0.306644960086,0.607490323686,0.529587264042,0.952425740924,0.625667531063;0.22292719611,0.0226388578149,0.503533797556,0.477313438424,0.433512737417,0.187348540055,0.482208471,0.893146815463,0.756534599615,0.0519719835604,0.300408253924,0.115782159638,0.0489442339008,0.147994561333,0.762858600071,0.796868636634,0.258864579703,0.157429603828,0.347518265127,0.131800488181,0.655463932234,0.65152669251,0.281125381049,0.0458851784184,0.097218042254,0.408035781503,0.0880214495967,0.757018146829,0.159378296748,0.430747699957,0.572793952784,0.804510298767,0.586811034123,0.916047788346,0.676332855307,0.562932311893,0.0764727395909,0.456261602417,0.50715361017,0.331207924648,0.514807689076,0.343426660094,0.0846936552504,0.547177480628,0.826955574234,0.0878169396541,0.82921927014,0.3581879736,0.429723669878,0.105878447259,0.78539127008,0.224151153679,0.69279879342,0.304591336602,0.0858126425919,0.699121706283,0.24458862419,0.104759469924,0.473949106733,0.85639509361,0.390222967848,0.98492506398,0.742518297416,0.0353561995272;28
0.298616300316,0.906496278222,0.655793527408,0.597783013144,0.411277023014,0.429685069235,0.718507447609,0.390439150891,0.48941193087,0.668888690655,0.478770735995,0.729339090048,0.700938245195,0.691849816131,0.947218970136,0.84765011813,0.427488769479,0.801123797702,0.947974376442,0.607497754444,0.964650239252,0.989037856306,0.0230651798373,0.431102899134,0.0219263199173,0.242382710389,0.24831224706,0.651405766212,0.993092719753,0.164366410777,0.523355142081,0.657676789545,0.576314312046,0.801559021107,0.936821129169,0.349407278922,0.851971397986,0.327938983825,0.319707881573,0.455478883326,0.588849527052,0.94714351362,0.478033793428,0.163452390865,0.0647661996919,0.108615470056,0.0387943516157,0.837335900389,0.590313616065,0.0487794001904,0.860705493628,0.0386801612501,0.379117282177,0.141488258161,0.23062735858,0.897377976441,0.26696047863,0.665078570307,0.358996566416,0.788295978626,0.627729888694,0.60924017265,0.792814859041,0.594096232906;0.0997741309977,0.750698002771,0.673439157589,0.0385706133915,0.754048349094,0.131291333942,0.892386539154,0.992068606825,0.0697857405401,0.882809536309,0.269087507338,0.925363476254,0.134395169815,0.446702657901,0.677924846631,0.736143579111,0.533905150283,0.819224324674,0.625619470152,0.0355618943049,0.310447464082,0.468491079819,0.107483740452,0.531914877358,0.0689663058284,0.112053350181,0.314042557718,0.856186023828,0.89979706719,0.47844750565,0.353247626631,0.518250376868,0.805352851139,0.77931914938,0.817555840781,0.971962142823,0.661831441408,0.83939448177,0.0032503057206,0.0619013541757,0.138946047509,0.282704966292,0.981348883054,0.182889920025,0.788615777771,0.921560830437,0.378957396341,0.194309772271,0.35017220816,0.691621663389,0.58373004738,0.121928785804,0.833362110754,0.61213312985,0.409215733597,0.722469731634,0.433671058355,0.258512486872,0.837667510736,0.271855363233,0.714308920715,0.168483351679,0.964414338384,0.65944918782;0.34797628179,0.969032233572,0.827315860168,0.724206755073,0.490874092839,0.178855430544,0.846609123962,0.91408034068,0.385103767659,0.411597868058,0.570859392483,0.122877276347,0.708500071815,0.0416430939886,0.328556359107,0.373028574244,0.669090092476,0.961184823994,0.383370105141,0.648544456802,0.798245958873,0.916492916209,0.455486840117,0.536835177767,0.835599547478,0.132547796795,0.567739980189,0.891965969091,0.111096167545,0.416926351366,0.0204459461448,0.0420656022347,0.380876069172,0.822088871043,0.982198964268,0.0383667468474,0.424798596596,0.235496984785,0.435097320735,0.714259865067,0.12900746417,0.30074155432,0.665156733963,0.474657755528,0.0304613947315,0.607364551567,0.219874288705,0.542780110387,0.83942328508,0.352658780115,0.719141956496,0.13534931265,0.640984176697,0.738789299638,0.242329214161,0.0377639443582,0.23021249958,0.906359712997,0.0564745731395,0.266373033815,0.855967192245,0.982595910767,0.217209251506,0.388648900313;30
0.434880109969,0.626534128858,0.0506489954036,0.157090463075,0.898668737295,0.871632773817,0.882323921087,0.280166030987,0.739192091427,0.925162081926,0.499105151653,0.597066519828,0.419923545151,0.75737860506,0.535197649027,0.529321234675,0.744194190497,0.075857926659,0.783248653335,0.117937687107,0.901431579607,0.46069426524,0.820577007166,0.453549375986,0.0288005869699,0.0918432969793,0.755923343903,0.396521843872,0.803881877236,0.450417922837,0.937335938467,0.363983569576,0.24212743651,0.231163693486,0.379265718283,0.823275983342,0.420970565257,0.302510539043,0.532870360103,0.488366565683,0.372934325931,0.929771364485,0.38550054128,0.274885443242,0.115698833614,0.394357150818,0.306672835383,0.296125958466,0.54065621001,0.312145790163,0.552633686099,0.851695749621,0.295896506189,0.673030315582,0.95541087884,0.565556129076,0.549024499153,0.687896933532,0.942546457306,0.95567605202,0.977998384895,0.712114668054,0.604832526017,0.512317002815;0.477507287465,0.929088264707,0.784422972469,0.733525386548,0.468418421974,0.0532670132606,0.518242611842,0.806270601273,0.314833924915,0.603663331458,0.0703449882007,0.524665835699,0.190832260152,0.69179710017,0.733754696366,0.684161992261,0.425894693081,0.253035869661,0.288381144893,0.936274407198,0.779504071414,0.219420773784,0.404220006629,0.191131453631,0.402971429593,0.650144603987,0.00962581263006,0.186250358538,0.204636295501,0.329464186863,0.97380115947,0.587383130658,0.69614072184,0.0158897689507,0.605864590633,0.930527964652,0.402588375818,0.747439793193,0.146881968993,0.600119814123,0.251117735863,0.286346137444,0.585429231657,0.640543919271,0.946341490619,0.918194424721,0.262319906345,0.429671593538,0.0993214962357,0.791414993134,0.797887545542,0.953102330574,0.251360125206,0.281142848048,0.686491104526,0.96481469929,0.632114719567,0.216801080161,0.62953006751,0.464082494114,0.0103612812861,0.570655029469,0.693848127458,0.414705598888;0.270619336156,0.369250441242,0.615558865389,0.925452758519,0.0154449198416,0.237557942131,0.90916241732,0.0653412415089,0.706509247969,0.654272363649,0.178541091223,0.150527301934,0.312250033218,0.61525498357,0.501055802332,0.702163516066,0.066876483829,0.851694137243,0.565540630712,0.563246843403,0.208123756039,0.395888369068,0.749547775355,0.2475932734,0.0742748849986,0.19866206944,0.523521483853,0.623953076668,0.22944786411,0.52603447411,0.209953997062,0.459466234112,0.366296251539,0.76379882004,0.69045953645,0.971385466321,0.380524206907,0.179742407287,0.951587612791,0.267202555617,0.11217364436,0.546468676544,0.137349678559,0.10403540977,0.635967229962,0.232592895485,0.636250576422,0.251716470781,0.670943402827,0.748258673664,0.26494409194,0.371276993697,0.645204700176,0.91801535004,0.0975531826245,0.0214515947562,0.929126491473,0.940581765535,0.598555133705,0.300839814203,0.847049194059,0.874998606288,0.114210062042,0.400941893004;32
0.442895684079,0.305270819224,0.764645617436,0.298735207509,0.486121993252,0.24076757752,0.69171999871,0.175914727591,0.493789041819,0.826126033167,0.716227307032,0.0244027925651,0.874389862767,0.763878089852,0.452022219819,0.141228259664,0.188078236262,0.159036197075,0.129547187984,0.549950641062,0.363447845986,0.304860291727,0.733369411254,0.828605423403,0.622928945925,0.532356823613,0.929283362285,0.480836477991,0.649152212178,0.0385002511382,0.0614817934473,0.880442350455,0.845678693802,0.702341430975,0.646392410966,0.979647617498,0.760404639211,0.82022686413,0.33512217759,0.96180236638,0.928791254724,0.338589862822,0.144019350076,0.926746198237,0.211372695706,0.329468876037,0.646141403207,0.0261622096108,0.401772178929,0.467070381694,0.479534426599,0.30252026814,0.0650077978731,0.861334969096,0.732763852826,0.111872080101,0.0591731545941,0.0235170971073,0.0846225172146,0.723315745382,0.773597180861,0.343717029099,0.777680669935,0.371860541104;0.0829530754101,0.743570898497,0.519506763889,0.442544117891,0.0431730874304,0.270927871199,0.888351199934,0.851285868649,0.286835574429,0.578646073681,0.305368302751,0.929721088512,0.206883545569,0.0532913702565,0.176231135577,0.85410340096,0.202470814735,0.537603220341,0.206449291964,0.834681421954,0.718541982535,0.761542314575,0.732322005441,0.779110428549,0.885107529427,0.344936657975,0.883042500615,0.182153056719,0.357976971483,0.782361775856,0.170484613006,0.837428004294,0.341062879833,0.0126639724976,0.772166384444,0.377280584387,0.145751624323,0.138669080609,0.684717450222,0.573450081345,0.0819790355819,0.0804057979228,0.759277246377,0.384012710626,0.373512145912,0.31643669879,0.860113116489,0.335843779096,0.0337238806653,0.697247918272,0.327682990036,0.602962793094,0.583363082609,0.307701894704,0.590964935948,0.498620548692,0.556968913578,0.905621386593,0.301410239103,0.555183025775,0.898083857755,0.859249292398,0.690886417931,0.580630067527;0.220586487045,0.0317275220926,0.585537486287,0.819412802909,0.749965497833,0.841229652809,0.593740460598,0.905317355761,0.26115679522,0.913100899708,0.311136948881,0.570745087222,0.422803354292,0.36491797127,0.209270297548,0.493334663832,0.449924375498,0.848548334372,0.0448810277331,0.355856235578,0.534720053456,0.812345763383,0.557863593428,0.36897405209,0.0276399735411,0.465721338195,0.82249557762,0.617878791158,0.133606006863,0.00922055372687,0.0181200299723,0.843517921904,0.98195428916,0.595757165703,0.445625227541,0.227124605108,0.752176215808,0.639461718708,0.129777635507,0.183856503172,0.833305467187,0.622247806882,0.806667527429,0.419684930943,0.621467055481,0.671154413279,0.367698882017,0.649381058914,0.3435985784,0.957424395871,0.874406811994,0.139107364072,0.697262366594,0.607491995131,0.706787104867,0.885677311095,0.884525049903,0.743832353814,0.120442852913,0.456116466015,0.899191071354,0.0817327557008,0.0486416750715,0.390985018556;30
0.906008453539,0.211214902784,0.473436343834,0.302695426444,0.317444718988,0.904755354459,0.679451529611,0.846758004296,0.61219701415,0.845431744779,0.239637322585,0.70315188826,0.178821069945,0.785131132264,0.0140518674241,0.900963838482,0.660882934678,0.667323364217,0.00794074815066,0.795852163336,0.450047781889,0.418621254106,0.136179766977,0.621920284919,0.775228852755,0.783958221977,0.0884404934674,0.956954138924,0.521113848413,0.153977386885,0.720085393302,0.783736020224,0.153660958036,0.454118541804,0.998350033228,0.290370916729,0.813752445309,0.0284917386232,0.594244409976,0.0786018349146,0.12857565968,0.394546233123,0.34841797614,0.662063462344,0.240259382743,0.83555149696,0.878386008192,0.00566787632744,0.913220935589,0.554630238705,0.755469776976,0.928129426682,0.923996244155,0.310018651033,0.0503540490215,0.763414192548,0.258293228165,0.475260513402,0.626092176391,0.251658781744,0.888201460186,0.417515214658,0.832152837031,0.37172667798;0.482183735591,0.886803459247,0.873430436352,0.183779748339,0.421693305553,0.393124245645,0.585894769689,0.985852496979,0.534107205368,0.706231855996,0.700399225128,0.410963626251,0.204239565077,0.5228542859,0.613311946063,0.70779574259,0.768183653035,0.920672240812,0.323748876631,0.998213448469,0.775079466456,0.261201853217,0.720973985822,0.212188380298,0.288446564504,0.585224900768,0.0663004215402,0.368421381695,0.93684366365,0.0275751246261,0.683589549755,0.817567277867,0.895576393512,0.308666890246,0.221968406984,0.992874761967,0.0905376306577,0.392216359625,0.87720893566,0.0302559583115,0.103168242176,0.464812352516,0.185015055925,0.314928245854,0.61006558083,0.148706391348,0.498993773361,0.00832605824639,0.113812221223,4.08625025794e-05,0.78416225524,0.621211736698,0.111155057995,0.628382437612,0.486492712592,0.286794274824,0.0981408912479,0.895933703368,0.0686609193847,0.738174929843,0.776163853657,0.574562666324,0.42190030371,0.107243512565;0.350615592286,0.2337792697,0.89491012575,0.902354649438,0.81127945928,0.682720381032,0.440779583473,0.293228730118,0.508649904383,0.336331488167,0.165179528405,0.25038070879,0.0874656993037,0.50042655095,0.388834602788,0.417442274399,0.480705447587,0.378512795367,0.249457320049,0.740305303257,0.825272332454,0.442641970241,0.918685818763,0.540574408458,0.676143091503,0.172909719477,0.959264443907,0.0150811307679,0.575311429258,0.281225855631,0.0230719414752,0.676990324811,0.070182166852,0.276403286216,0.251437527134,0.0838779455593,0.463500894153,0.502528463166,0.85508295098,0.795866525141,0.317807110924,0.470062040867,0.943871063314,0.508765637634,0.992217074516,0.224176766239,0.240551097761,0.233306461036,0.195639121518,0.507921076288,0.57461028245,0.940120891072,0.031921593948,0.807886141779,0.71379617638,0.0642272241156,0.904563935919,0.66846331928,0.398980966669,0.128014063105,0.649141714404,0.818633181343,0.600571142944,0.12461144879;50
0.731055077179,0.14476763831,0.309819275191,0.322394964487,0.112566124266,0.471928465264,0.837468361318,0.702044379963,0.939647227083,0.0593697394375,0.576033685839,0.300374116123,0.279270997514,0.392398994961,0.671195931991,0.161502887196,0.314604145411,0.902148728687,0.347579652078,0.308530870098,0.748636275709,0.294662894943,0.107763531688,0.403114130136,0.954251361058,0.0792953056676,0.92765510224,0.854189463962,0.861458872529,0.746284521494,0.638583814695,0.236072732622,0.101374992683,0.293355794912,0.0965440267169,0.565032924302,0.387696048892,0.452066926794,0.722980229738,0.748973168926,0.236614688203,0.323393459654,0.386869130777,0.120189074648,0.414375638422,0.124054070037,0.923770776565,0.666275049882,0.0622442949213,0.584258149168,0.357464191659,0.803469512608,0.760468697748,0.136893409943,0.72315182532,0.967264046937,0.34641774612,0.143118052621,0.807388082627,0.412787660081,0.449672216813,0.64750215619,0.12124680836,0.00662373162843;0.71835050181,0.668696292242,0.458594769031,0.0568753735728,0.328414595826,0.0861334570633,0.579079942742,0.303554567244,0.280915725329,0.804981435464,0.739939097178,0.514944257014,0.0611201806279,0.310557992213,0.248896861231,0.244825444798,0.412360726215,0.47646509407,0.740871869684,0.024833578544,0.764338781125,0.0824220373099,0.720551079682,0.35959477134,0.997760479812,0.526737433807,0.890612217305,0.993360687766,0.377087594561,0.424966879403,0.970276573692,0.882183198338,0.484411081195,0.342036723785,0.853631954539,0.435572053928,0.885001606797,0.900978197196,0.640360340551,0.409046641242,0.2034837795,0.939989589713,0.72782337164,0.0260762937741,0.593452023619,0.347935553395,0.00565911731446,0.197324598436,0.749098504921,0.883109279963,0.588915196751,0.162417213693,0.324131463445,0.202998599588,0.452575568848,0.91982625252,0.740774924354,0.234565869975,0.257615529434,0.900363061521,0.225748682413,0.959072508516,0.229097510926,0.258251308397;0.312358579639,0.43939277069,0.765400219012,0.192033224468,0.798289424009,0.278379115726,0.745059987212,0.474023586665,0.197053287247,0.0170633048237,0.357066702346,0.477893015185,0.395563075173,0.310621905273,0.101356864783,0.716334731886,0.527108170218,0.34729772342,0.608086500903,0.84478116007,0.934878169869,0.711603039276,0.310461049625,0.704712854984,0.842479551621,0.166557216191,0.848192728503,0.572871700785,0.858354910885,0.615798127444,0.087347795491,0.618724873481,0.303731811206,0.365062710982,0.518091476843,0.345549164126,0.075600931622,0.896199288227,0.872569709964,0.426068125349,0.491345133061,0.0583128611767,0.687321749057,0.646519814674,0.594081484215,0.280954397412,0.625735366475,0.66254444638,0.989580171959,0.285651176236,0.613360042838,0.5525573116,0.392953294153,0.174729096881,0.907590441776,0.29381881724,0.619569159813,0.894658772855,0.920139642333,0.461778555424,0.929562164863,0.930790965763,0.81219821202,0.0464802582324;51
0.24486576533,0.527277337806,0.719635454,0.444493216433,0.596445161217,0.468954935266,0.607998255741,0.227046095608,0.829541471869,0.358596297801,0.973104043448,0.904246790558,0.747460293605,0.549352618287,0.0287106974163,0.999045650629,0.330438551049,0.90000871122,0.760342522179,0.595729587357,0.0230734791666,0.644800498442,0.749152237351,0.579720527813,0.310461097136,0.637712979749,0.427214501938,0.617046252022,0.778186282096,0.930986835363,0.668620108948,0.61557824575,0.882088266503,0.453020078687,0.512110950245,0.87280861379,0.825973307731,0.960122493777,0.248678965018,0.859412370057,0.638514129183,0.891328794141,0.36453355792,0.208095434246,0.401996265451,0.50060520052,0.168441849041,0.759902727157,0.107544344913,0.229119466175,0.0503186451649,0.540040054986,0.263024274856,0.0683570387756,0.789076629388,0.416179534572,0.140160652116,0.20317552016,0.198411123394,0.00605494244936,0.922108377608,0.654559844318,0.630705944458,0.715619458131;0.503356530823,0.540250211354,0.295811388789,0.769698121212,0.0229790534417,0.713048926522,0.581995796484,0.21687419116,0.452925763878,0.505721917828,0.583868009499,0.168148316479,0.824432766395,0.639289705047,0.42577912725,0.0345342574946,0.712396747046,0.408056142865,0.887080991992,0.404915473217,0.40296958291,0.581972424538,0.246086294779,0.624671330165,0.641861908121,0.614009055757,0.861150140324,0.172628206405,0.747142864378,0.681890572869,0.116572338454,0.766102895761,0.4979042156,0.982589613719,0.569697256564,0.723681682143,0.527961530326,0.231099468159,0.899099841761,0.172444515696,0.38888825166,0.0361409087762,0.216054858043,0.11318222431,0.0113924594618,0.665037301041,0.754463267104,0.259116945809,0.183859346618,0.498906694021,0.236490504371,0.61880857847,0.306220377001,0.141457074344,0.310221200971,0.551707776033,0.088570124921,0.627559314876,0.33603111489,0.724007754664,0.741756796485,0.915255262394,0.0134414850966,0.958235812676;0.129294042889,0.851424311042,0.716873993835,0.702671478841,0.263203568303,0.379753728756,0.774297185464,0.937119193328,0.27836222709,0.737097501086,0.921960454157,0.586705828884,0.0519459431487,0.340423321423,0.0701773923266,0.811585434018,0.813466245071,0.103221942519,0.719292419838,0.445823761478,0.791127173752,0.613597432378,0.692300175511,0.807155155676,0.733459745733,0.137119812508,0.475492141405,0.470236131098,0.417756090591,0.593478657772,0.696325173816,0.646985692231,0.954304131186,0.781737438184,0.335049192914,0.443861298454,0.930901467582,0.876125849818,0.496779143148,0.23249166026,0.717841377698,0.503647953317,0.239481874428,0.105540609974,0.907008105813,0.254083200627,0.160366609782,0.87716442113,0.00777712644983,0.334759279522,0.43265035216,0.520357778433,0.449495240963,0.546344207739,0.126851449137,0.950655041897,0.796804058175,0.0222065303511,0.995060069939,0.290842767754,0.769207923074,0.873534176641,0.245618988092,0.28758023423;30
0.269980763804,0.859463515084,0.821508343452,0.239943452465,0.583693466723,0.440080504106,0.780644430468,0.411049376596,0.236023887099,0.991355348387,0.748137728214,0.158327225854,0.0828956065598,0.0601599889519,0.369671202791,0.04632684491,0.438139870267,0.192124505185,0.30108533684,0.580579349958,0.203832108569,0.320970734266,0.67991654994,0.306508890744,0.83852523263,0.724724314134,0.303636583669,0.0734729947344,0.354234453505,0.746675324748,0.235592365992,0.940396924377,0.300903714295,0.583497301747,0.638898896125,0.62977106,0.421775801753,0.31592504954,0.772428956165,0.781586230972,0.0824257060871,0.375080588484,0.80029563355,0.549972702503,0.425790901661,0.302659834722,0.46739598889,0.0619403398607,0.497546514662,0.891686135287,0.437785570205,0.674973161584,0.22565974863,0.338229788803,0.0654234419626,0.945629354014,0.502615469768,0.989324758971,0.629141401878,0.204484674303,0.997806068732,0.886096800825,0.923556755007,0.939461133063;0.628859660784,0.85933209471,0.577873340474,0.712209022162,0.00268304198064,0.437252084388,0.00561578046644,0.209317180581,0.378797107333,0.859611839411,0.0584708635838,0.0619233534007,0.525104122661,0.333933110602,0.104279782993,0.375561177087,0.340732034543,0.930221269866,0.618300407855,0.869108271899,0.676364968637,0.626645348862,0.230338023748,0.39303702232,0.510500685501,0.0573079057577,0.640402213339,0.0546533704026,0.486690283303,0.126466158713,0.976666033339,0.618080604126,0.387514220105,0.288491618607,0.0750007440757,0.394827510868,0.75911042931,0.682600636086,0.326660334954,0.578996491377,0.878312855385,0.209976313788,0.521761962739,0.321110605408,0.913390688506,0.968560136453,0.10962333201,0.555795054536,0.903560490489,0.932695942249,0.390366842274,0.904001185295,0.663144777489,0.69623449351,0.554660794861,0.0924817796346,0.837049690929,0.476343462667,0.970459644297,0.0571208359846,0.670878031127,0.953984560295,0.246849625766,0.520954930071;0.741509281063,0.171940782313,0.833979811327,0.0181704284939,0.335766491447,0.44650639466,0.172763723237,0.701080094798,0.0584471142436,0.671729689545,0.553939137263,0.541282278354,0.383788685769,0.554419726665,0.704248685522,0.92778960386,0.090479503997,0.507170916914,0.711486464634,0.664244657458,0.55960329378,0.534906818154,0.280658177948,0.125128812112,0.862823335805,0.496321759906,0.978679593279,0.756803146504,0.983427777022,0.615005587158,0.826639543607,0.774587394739,0.0169718498909,0.281082795917,0.225321289297,0.984275735874,0.299175945264,0.417487878405,0.972051271782,0.584464491678,0.343618692232,0.118526090784,0.836898240986,0.367753570839,0.707567649535,0.406423337056,0.247388837744,0.0466258785161,0.570629664885,0.886710233463,0.51498922282,0.640390890707,0.502372754473,0.254096986107,0.013717526402,0.48393917278,0.908329941949,0.901091007819,0.683200400067,0.418399490538,0.811908986557,0.338684896338,0.0958107059845,0.121889140605;0
